交易日期(0), 作物代號(1), 作物名稱(2), 市場代號(3), 市場名稱(4), 上價(5), 中價(6), 下價(7), 平均價(8), 交易量(9)
107.06.08,SH5,竹筍-烏殼綠,800,高雄市,79.4,47.1,27.6,49.6,1300
107.06.08,SJ2,芋-檳榔心芋,800,高雄市,65,55.1,46,55.3,1610
107.06.08,SJ4,芋-芋莖,800,高雄市,18,16.8,15,16.7,126
107.06.08,SK1,荸薺,800,高雄市,75,71.9,70,72.1,140
107.06.08,SK2,荸薺-加工,800,高雄市,85,83.8,81,83.5,130
107.06.08,SL1,豆薯,800,高雄市,18.6,15.8,11,15.4,2210
107.06.08,SM1,牛蒡,800,高雄市,37,37,37,37,100
107.06.08,SN1,蓮藕,800,高雄市,80,38.1,10.3,40.9,670
107.06.08,SN2,蓮藕-蓮子,800,高雄市,500,492.2,450,485.3,17
107.06.08,SN9,蓮藕-進口,800,高雄市,330,306.7,300,310,30
107.06.08,SO0,甘薯-其他,800,高雄市,4,4,4,4,425
107.06.08,SO1,甘薯-改良種,800,高雄市,22.3,10.9,2.4,11.5,2255
107.06.08,SO2,甘薯-芋仔甘藷,800,高雄市,6,5.4,5,5.4,175
107.06.08,SO3,甘藷-臺農66號,800,高雄市,21.7,17.8,9,16.8,2655
107.06.08,SP1,薑-老薑,800,高雄市,77.3,63.6,21.3,57.9,1280
107.06.08,SP2,薑-嫩薑,800,高雄市,90,77.4,57.5,75.9,480
107.06.08,SP3,薑-粉薑,800,高雄市,75,62,50,62.2,885
107.06.08,SQ1,茭白筍-帶殼,800,高雄市,80.3,68.7,47.7,66.8,2406
107.06.08,SQ3,茭白筍-去殼,800,高雄市,69.2,59.1,50,59.3,134
107.06.08,SR3,菱角-去殼,800,高雄市,120,117.5,115,117.5,100
107.06.08,SU1,薯蕷-紅薯蕷,800,高雄市,80,67.5,18.4,60.2,123
107.06.08,SU2,薯蕷-白薯蕷,800,高雄市,59.3,41.8,10,38.9,1026
107.06.08,SU9,薯蕷-進口,800,高雄市,150,144.4,140,144.6,130
107.06.08,SV2,蘆筍-綠蘆筍,800,高雄市,160,152.8,150,153.7,230
107.06.08,SV9,蘆筍-進口,800,高雄市,196.8,174.8,138.4,171.9,139
107.06.08,SW1,球莖甘藍,800,高雄市,25,24.3,21.2,23.8,290
107.06.08,SX1,芽菜類-綠豆芽,800,高雄市,15,15,15,15,9450
107.06.08,SX2,芽菜類-黃豆牙,800,高雄市,25,25,25,25,380
107.06.08,SX3,芽菜類-豌豆嬰,800,高雄市,50,50,50,50,380
107.06.08,SX4,芽菜類-苜宿芽,800,高雄市,60,60,60,60,80
107.06.08,SZ4,百合,800,高雄市,600,600,600,600,6
107.06.08,T1,西瓜-大西瓜,800,高雄市,16,10.1,8,10.9,27150
107.06.08,T5,西瓜-黃肉,800,高雄市,12.9,11.1,8.6,10.9,7703
107.06.08,V1,甜瓜-美濃,800,高雄市,24,22,5.6,19.1,34
107.06.08,W2,洋香瓜-網狀綠肉,800,高雄市,30,20.4,15,21.3,1920
107.06.08,X09,蘋果-其他(進口),800,高雄市,90,90,90,90,48
107.06.08,X69,蘋果-富士(進口),800,高雄市,108.1,63.1,34,66.3,6712
107.06.08,Y1,桃子-水蜜桃,800,高雄市,160,160,160,160,60
107.06.08,Y4,桃子-早桃,800,高雄市,30,30,30,30,24
107.06.08,Y5,桃子-福壽桃,800,高雄市,46.6,34.2,20,33.8,912
107.06.08,Y9,桃子-進口,800,高雄市,396.6,288.7,256.4,303.8,827
107.06.08,812,火龍果-紅肉,830,鳳山區,40,23.8,16,23.8,8240
107.06.08,A1,香蕉,830,鳳山區,20,10.7,7,10.7,16360
107.06.08,B2,鳳梨-金鑽鳳梨,830,鳳山區,15,11.3,10,11.3,17490
107.06.08,F1,雜柑-檸檬,830,鳳山區,30,23.2,20,23.2,2760
107.06.08,FA1,黃秋葵,830,鳳山區,19.6,12.8,7.1,13,540
107.06.08,FB1,花椰菜-青梗,830,鳳山區,25.3,22,20,22.2,450
107.06.08,FB2,花椰菜-白梗,830,鳳山區,31.7,26.1,14.8,25,1330
107.06.08,FC1,胡瓜-黑刺,830,鳳山區,17,9.7,5,10.2,4100
107.06.08,FD1,花胡瓜,830,鳳山區,25.1,14.3,8.4,15.3,2956
107.06.08,FE1,冬瓜-白皮,830,鳳山區,13.8,6.2,3,7.1,5067
107.06.08,FF1,絲瓜-絲瓜,830,鳳山區,19.2,10,5.2,10.8,4174
107.06.08,FG0,苦瓜-其他,830,鳳山區,11.9,11.8,11.8,11.8,150
107.06.08,FG1,苦瓜-白大米,830,鳳山區,19.4,7.7,3.2,9.2,3960
107.06.08,FG2,苦瓜-青大米,830,鳳山區,5,4.9,4.9,4.9,40
107.06.08,FG3,苦瓜-山苦瓜,830,鳳山區,6,5.9,5.8,5.9,30
107.06.08,FH1,扁蒲-長形,830,鳳山區,10,10,10,10,600
107.06.08,FH3,扁蒲-花蒲,830,鳳山區,5,4.9,4.9,4.9,100
107.06.08,FI1,茄子-胭脂茄,830,鳳山區,19.8,12.7,7.1,13,3140
107.06.08,FI2,茄子-麻荸茄,830,鳳山區,21.1,21.1,10,18.8,229
107.06.08,FI3,茄子-日本種,830,鳳山區,6.8,6.7,6.7,6.7,44
107.06.08,FJ1,蕃茄-黑柿,830,鳳山區,21.1,21.1,21,21.1,380
107.06.08,FJ3,蕃茄-牛蕃茄,830,鳳山區,22.9,12.1,6.6,13.1,1370
107.06.08,FK3,甜椒-新香,830,鳳山區,8,7.9,7.9,7.9,100
107.06.08,FK4,甜椒-彩色種,830,鳳山區,24.6,12.2,10,14.2,900
107.06.08,FK5,甜椒-青椒,830,鳳山區,33.3,17,7.3,18.4,1028
107.06.08,FL1,豌豆-白花,830,鳳山區,61.6,54.2,50.5,55,268
107.06.08,FL6,豌豆-甜豌豆,830,鳳山區,53.4,53.3,53.3,53.3,150
107.06.08,FM1,菜豆-白色,830,鳳山區,32,20.6,12.1,21.2,810
107.06.08,FN1,敏豆-白豆,830,鳳山區,43.8,37.4,31.6,37.5,640
107.06.08,FR1,青花苔,830,鳳山區,50,47.6,45.7,47.7,260
107.06.08,FT1,南瓜-木瓜形,830,鳳山區,12.2,8.8,6,8.9,3380
107.06.08,FU1,隼人瓜,830,鳳山區,12.4,12.3,12.3,12.3,48
107.06.08,FV1,辣椒-紅小,830,鳳山區,48.8,48.8,48.8,48.8,160
107.06.08,FY6,玉米-甜軟殼,830,鳳山區,18,9.3,4.9,10.2,2310
107.06.08,I1,木瓜-網室紅肉,830,鳳山區,25,15,9,15,20280
107.06.08,J1,荔枝-玉荷包,830,鳳山區,50,43.9,40,43.9,2130
107.06.08,J4,荔枝-竹葉黑,830,鳳山區,35.1,27.1,21.1,27.1,7750
107.06.08,LA1,甘藍-初秋,830,鳳山區,15.2,11.5,5,11,15190
107.06.08,LB1,小白菜-土白菜,830,鳳山區,18.3,14,11.1,14.3,1840
107.06.08,LB2,小白菜-蚵仔白,830,鳳山區,11,8.8,7,8.9,3450
107.06.08,LC1,包心白菜-包白,830,鳳山區,12,7.5,2.6,7.4,7780
107.06.08,LC3,包心白菜-包頭蓮,830,鳳山區,12.1,9.1,8,9.5,3190
107.06.08,LC9,包心白-進口,830,鳳山區,21.1,21,21,21,150
107.06.08,LD1,青江白菜-小梗,830,鳳山區,18.3,14.6,12.1,14.9,1670
107.06.08,LE1,皇宮菜-小葉,830,鳳山區,18.2,14.2,12,14.6,1430
107.06.08,LF1,蕹菜-大葉,830,鳳山區,20,14.2,11,14.7,1740
107.06.08,LF2,蕹菜-小葉,830,鳳山區,20,13.2,11.1,14.1,2050
107.06.08,LG1,芹菜-青梗,830,鳳山區,45,26.6,20,29,760
107.06.08,LG2,芹菜-白梗,830,鳳山區,37,36.9,36.9,37,60
107.06.08,LG3,芹菜-西洋芹菜,830,鳳山區,8,6.3,5,6.4,2940
107.06.08,LH1,菠菜-圓葉,830,鳳山區,70.4,33.5,22.2,38.6,580
107.06.08,LI1,萵苣菜-廣東萵,830,鳳山區,18.2,14.8,11.2,14.7,1450
107.06.08,LI2,萵苣菜-結球萵,830,鳳山區,17.2,13.3,11.1,13.6,2000
107.06.08,LI3,萵苣菜-本島圓葉,830,鳳山區,18.2,13.3,11,13.8,1790
107.06.08,LI5,萵苣菜-油麥菜,830,鳳山區,22.1,15,12,15.8,1750
107.06.08,LJ3,芥菜-大芥菜,830,鳳山區,16.1,12.3,10,12.6,2280
107.06.08,LJ4,芥菜-小芥菜,830,鳳山區,17.2,13,9,13,1710
107.06.08,LK2,芥藍菜,830,鳳山區,20,14,11.1,14.6,2000
107.06.08,LL1,茼蒿,830,鳳山區,17.3,13.2,11.1,13.6,2060
107.06.08,LM2,莧菜-白莧菜,830,鳳山區,17.3,12.4,10,12.9,2200
107.06.08,LN1,油菜,830,鳳山區,16.1,12.2,11,12.7,2330
107.06.08,LT2,海菜-海帶,830,鳳山區,23.6,23.5,23.5,23.5,340
107.06.08,N3,李-紅肉李,830,鳳山區,54.5,16.7,10,16.7,3840
107.06.08,O5,梨-豐水梨,830,鳳山區,75,47.8,40,47.8,4100
107.06.08,OA1,鹹菜-清心,830,鳳山區,23.6,23.5,23.5,23.5,340
107.06.08,OE1,醃瓜-乾,830,鳳山區,20,20,20,20,400
107.06.08,OX1,其他蔬菜,830,鳳山區,11.7,10.9,10.6,11,9
107.06.08,P1,番石榴-珍珠芭,830,鳳山區,21.1,14.7,12,14.7,4500
107.06.08,R1,芒果-愛文,830,鳳山區,50,34.2,24.1,34.2,9600
107.06.08,R3,芒果-本島,830,鳳山區,46.2,27.6,23.1,27.6,2320
107.06.08,R6,芒果-金煌,830,鳳山區,30.1,20.6,14,20.6,7040
107.06.08,S1,葡萄-巨峰,830,鳳山區,75.6,48.2,38.4,48.2,5950
107.06.08,SA3,蘿蔔-矸仔,830,鳳山區,15.2,7,4,8,4820
107.06.08,SA9,蘿蔔-進口,830,鳳山區,12.8,12.8,12.8,12.8,400
107.06.08,SB2,胡蘿蔔-清洗,830,鳳山區,17.7,12.7,10,13.2,3040
107.06.08,SC1,馬鈴薯-本產,830,鳳山區,20,17.4,12,16.8,1710
107.06.08,SD1,洋蔥-本產,830,鳳山區,14.3,9,6,9.5,2520
107.06.08,SE2,青蔥-北蔥,830,鳳山區,35.5,25.2,20,26.2,1060
107.06.08,SE6,青蔥-粉蔥,830,鳳山區,25.9,25.8,25.8,25.8,105
107.06.08,SF1,韭菜-白頭,830,鳳山區,20,16.9,15,17.1,700
107.06.08,SF3,韭菜-韭菜花,830,鳳山區,48.5,29.8,22.2,32,430
107.06.08,SG1,大蒜-硬梗,830,鳳山區,41.4,12.2,3,16.2,840
107.06.08,SH1,竹筍-麻竹筍,830,鳳山區,45,27,25.1,30.2,470
107.06.08,SH2,竹筍-綠竹筍,830,鳳山區,55,53.2,51.3,53.2,240
107.06.08,SH5,竹筍-烏殼綠,830,鳳山區,19.1,18.7,18.6,18.8,21
107.06.08,SJ1,芋-麵芋,830,鳳山區,23.6,23.5,23.5,23.5,340
107.06.08,SL1,豆薯,830,鳳山區,9.7,9.7,9.7,9.7,480
107.06.08,SO1,甘薯-改良種,830,鳳山區,11.2,5.3,2.6,5.9,4735
107.06.08,SO3,甘藷-臺農66號,830,鳳山區,9.8,5.7,4,6.2,2200
107.06.08,SP1,薑-老薑,830,鳳山區,42.6,42.5,42.5,42.5,190
107.06.08,SQ1,茭白筍-帶殼,830,鳳山區,42.1,42.1,42.1,42.1,190
107.06.08,SU2,薯蕷-白薯蕷,830,鳳山區,12.8,9.8,9.8,10.4,204
107.06.08,SV1,蘆筍-白蘆筍,830,鳳山區,80,80,80,80,100
107.06.08,SX1,芽菜類-綠豆芽,830,鳳山區,12.1,10.4,10,10.7,2130
107.06.08,T1,西瓜-大西瓜,830,鳳山區,15,9.1,7,9.1,48300
107.06.08,T5,西瓜-黃肉,830,鳳山區,11,9.9,9,9.9,13400
107.06.08,V1,甜瓜-美濃,830,鳳山區,30,24.3,20,24.3,4300
107.06.08,W1,洋香瓜-網狀紅肉,830,鳳山區,30,19.9,15,19.9,4690
107.06.08,W2,洋香瓜-網狀綠肉,830,鳳山區,30,17.3,13,17.3,5530
107.06.08,FA1,黃秋葵,900,屏東市,19.1,11.3,6.8,11.3,1909
107.06.08,FB1,花椰菜-青梗,900,屏東市,24,22.9,20,22.5,635
107.06.08,FB2,花椰菜-白梗,900,屏東市,31.9,26.5,14.4,25.1,3191
107.06.08,FC1,胡瓜-黑刺,900,屏東市,16,13.1,4.5,12,6160
107.06.08,FD1,花胡瓜,900,屏東市,24.3,18,10.6,17.8,5831
107.06.08,FE1,冬瓜-白皮,900,屏東市,14.4,7.4,2.7,7.4,5605
107.06.08,FF1,絲瓜-絲瓜,900,屏東市,18,12.9,5.6,12.5,14979
107.06.08,FF2,絲瓜-角瓜,900,屏東市,24,13.8,10,13.8,82
107.06.08,FG1,苦瓜-白大米,900,屏東市,18.8,9.5,2.4,9.5,12015
107.06.08,FH1,扁蒲-長形,900,屏東市,14.6,10,3.3,9.6,3055
107.06.08,FI1,茄子-胭脂茄,900,屏東市,19.5,14.7,6.7,14.1,4069
107.06.08,FI2,茄子-麻荸茄,900,屏東市,35.7,20.7,6.4,20.7,1618
107.06.08,FJ0,蕃茄-其他,900,屏東市,10,10,10,10,30
107.06.08,FJ1,蕃茄-黑柿,900,屏東市,22,22,19.1,21.4,595
107.06.08,FJ3,蕃茄-牛蕃茄,900,屏東市,22.7,14.4,6.4,14.4,3746
107.06.08,FK3,甜椒-新香,900,屏東市,28,23.7,16.9,23.2,810
107.06.08,FK4,甜椒-彩色種,900,屏東市,23.1,14.1,5.8,14.1,952
107.06.08,FK5,甜椒-青椒,900,屏東市,33.2,23.9,10.2,23,3361
107.06.08,FL1,豌豆-白花,900,屏東市,60,50.4,38.4,49.9,432
107.06.08,FL6,豌豆-甜豌豆,900,屏東市,70,53.1,40,53.1,414
107.06.08,FM1,菜豆-白色,900,屏東市,32.4,22.4,12,22.3,1477
107.06.08,FN1,敏豆-白豆,900,屏東市,43.7,39.6,31,38.7,1852
107.06.08,FN3,敏豆-粉豆,900,屏東市,35,27.5,20,27.5,14
107.06.08,FP1,萊豆-豆莢,900,屏東市,42,41.1,40,41,519
107.06.08,FR1,青花苔,900,屏東市,52,48.1,45,48.1,360
107.06.08,FR9,青花苔-進口,900,屏東市,46,46,46,46,360
107.06.08,FT1,南瓜-木瓜形,900,屏東市,11.7,9.8,5.9,9.4,1905
107.06.08,FU1,隼人瓜,900,屏東市,10,10,10,10,24
107.06.08,FU3,石蓮花,900,屏東市,21,19.5,18,19.5,20
107.06.08,FV1,辣椒-紅小,900,屏東市,50,49.6,41.9,48.2,714
107.06.08,FV4,辣椒-朝天椒,900,屏東市,35.2,31.1,20.4,29.8,244
107.06.08,FV5,辣椒-青龍,900,屏東市,60,53.8,43,52.9,107
107.06.08,FY4,玉米-玉米筍,900,屏東市,17,12.2,8.1,12.2,674
107.06.08,FY6,玉米-甜軟殼,900,屏東市,17.2,13.1,4.5,12.2,4591
107.06.08,FZ1,落花生-生落花生,900,屏東市,24,23.3,23,23.3,60
107.06.08,LA1,甘藍-初秋,900,屏東市,17.6,11.2,5.5,11.2,25623
107.06.08,LA4,甘藍-紫色,900,屏東市,7.5,7.5,7.5,7.5,140
107.06.08,LA6,甘藍-甘藍芽,900,屏東市,19.4,19,16.7,18.6,75
107.06.08,LB1,小白菜-土白菜,900,屏東市,20.6,16,12.1,16,3221
107.06.08,LB2,小白菜-蚵仔白,900,屏東市,12,8.3,4.5,8.3,1040
107.06.08,LC1,包心白菜-包白,900,屏東市,13,8,1.1,7.6,8518
107.06.08,LC3,包心白菜-包頭蓮,900,屏東市,16.7,12.3,11,12.3,780
107.06.08,LD1,青江白菜-小梗,900,屏東市,16,13.4,7.5,12.7,3243
107.06.08,LF1,蕹菜-大葉,900,屏東市,15.9,15,11.6,14.5,3489
107.06.08,LG1,芹菜-青梗,900,屏東市,44.9,29.1,20,29.1,1718
107.06.08,LG3,芹菜-西洋芹菜,900,屏東市,5,5,5,5,60
107.06.08,LG5,芹菜-芹菜管,900,屏東市,15,15,15,15,1111
107.06.08,LH1,菠菜-圓葉,900,屏東市,70.6,44,25,44,729
107.06.08,LI1,萵苣菜-廣東萵,900,屏東市,16,16,16,16,312
107.06.08,LI2,萵苣菜-結球萵,900,屏東市,15.8,8.4,5.6,8.4,632
107.06.08,LI3,萵苣菜-本島圓葉,900,屏東市,20,17.3,14.8,17.3,2891
107.06.08,LI5,萵苣菜-油麥菜,900,屏東市,20.5,11.6,3.1,11.6,4901
107.06.08,LI6,萵苣菜-蘿美,900,屏東市,27.3,26.4,25.5,26.4,22
107.06.08,LJ3,芥菜-大芥菜,900,屏東市,14.3,13.1,12.1,13.1,3542
107.06.08,LJ4,芥菜-小芥菜,900,屏東市,16,16,16,16,916
107.06.08,LK2,芥藍菜,900,屏東市,15,13.6,4.3,12,1430
107.06.08,LL1,茼蒿,900,屏東市,16,16,16,16,416
107.06.08,LM2,莧菜-白莧菜,900,屏東市,16,15.4,12.7,15,2371
107.06.08,LN1,油菜,900,屏東市,15,10.7,6.9,10.7,4110
107.06.08,LO1,甘藷葉,900,屏東市,1.3,1.3,1.3,1.3,48
107.06.08,LP2,九層塔,900,屏東市,6.7,6.7,6.7,6.7,132
107.06.08,LT1,海菜-龍鬚菜,900,屏東市,17.3,16.7,13.5,16.2,530
107.06.08,LT2,海菜-海帶,900,屏東市,26,23.5,20,23.3,785
107.06.08,MA1,洋菇,900,屏東市,42,42,42,42,357
107.06.08,MC1,濕木耳,900,屏東市,30,14,9,14,218
107.06.08,ME1,金絲菇,900,屏東市,10,10,10,10,100
107.06.08,MF1,蠔菇-鮑魚菇,900,屏東市,20,20,7.9,17.6,273
107.06.08,MI1,秀珍菇,900,屏東市,63.3,36.1,10,36.1,62
107.06.08,MJ1,杏鮑菇,900,屏東市,61.3,43.7,18.7,42.2,479
107.06.08,ML1,珊瑚菇,900,屏東市,14.4,6.9,5,6.9,128
107.06.08,MX1,其他菇類-其他菇類,900,屏東市,48.5,25.7,10,25.7,493
107.06.08,OA1,鹹菜-清心,900,屏東市,25,23.4,22,23.4,1138
107.06.08,OE1,醃瓜-乾,900,屏東市,20,20,20,20,749
107.06.08,OX1,其他蔬菜,900,屏東市,21.1,19.7,10.9,18.2,10319
107.06.08,SA3,蘿蔔-矸仔,900,屏東市,19.2,8.9,2.1,8.9,7240
107.06.08,SA9,蘿蔔-進口,900,屏東市,15,11.2,2.8,10.3,1360
107.06.08,SB2,胡蘿蔔-清洗,900,屏東市,18,13.9,9.8,13.9,5302
107.06.08,SC1,馬鈴薯-本產,900,屏東市,20,17.9,12.5,17.2,1517
107.06.08,SD1,洋蔥-本產,900,屏東市,20,14.8,5.6,14,3296
107.06.08,SD9,洋蔥-進口,900,屏東市,8.5,8.5,8.5,8.5,390
107.06.08,SE2,青蔥-北蔥,900,屏東市,34.6,26.4,20.7,26.4,2713
107.06.08,SF1,韭菜-白頭,900,屏東市,21.3,15.4,12.9,15.4,2940
107.06.08,SF2,韭菜-韭菜黃,900,屏東市,50,47.5,45,47.5,266
107.06.08,SF3,韭菜-韭菜花,900,屏東市,49,26.5,15.8,26.5,1919
107.06.08,SG1,大蒜-硬梗,900,屏東市,50,36.7,9.2,33.9,1298
107.06.08,SG5,大蒜-蒜頭,900,屏東市,50,46.5,45,46.5,536
107.06.08,SH1,竹筍-麻竹筍,900,屏東市,44.3,31.4,7.3,29.1,2132
107.06.08,SH2,竹筍-綠竹筍,900,屏東市,55,51.7,50,51.7,13057
107.06.08,SJ1,芋-麵芋,900,屏東市,32.6,22.7,16,22.7,1560
107.06.08,SJ4,芋-芋莖,900,屏東市,8.3,7.8,5,7.3,72
107.06.08,SL1,豆薯,900,屏東市,12,9.3,2.7,8.5,1132
107.06.08,SN1,蓮藕,900,屏東市,5,5,5,5,30
107.06.08,SO1,甘薯-改良種,900,屏東市,15,6.8,1.1,6.8,4029
107.06.08,SO2,甘薯-芋仔甘藷,900,屏東市,10,9,6.2,8.6,273
107.06.08,SP1,薑-老薑,900,屏東市,48.5,42.3,40,42.3,816
107.06.08,SQ1,茭白筍-帶殼,900,屏東市,50,42.4,29.7,41.4,1230
107.06.08,SR3,菱角-去殼,900,屏東市,30,30,30,30,48
107.06.08,SU1,薯蕷-紅薯蕷,900,屏東市,20.4,10.6,4.1,10.6,630
107.06.08,SV1,蘆筍-白蘆筍,900,屏東市,80,80,80,80,416
107.06.08,SV2,蘆筍-綠蘆筍,900,屏東市,45,45,45,45,148
107.06.08,SX1,芽菜類-綠豆芽,900,屏東市,16,11.9,10,11.9,3763
107.06.08,SZ3,金針筍,900,屏東市,4.5,4.5,4.5,4.5,100

